cases,deaths,countriesAndTerritories,year,month,day
110,4,Senegal,2020,7,4
129,5,Senegal,2020,7,3
132,4,Senegal,2020,7,2
95,4,Senegal,2020,7,1
112,3,Senegal,2020,6,30
127,3,Senegal,2020,6,29
105,4,Senegal,2020,6,28
121,4,Senegal,2020,6,27
104,1,Senegal,2020,6,26
95,4,Senegal,2020,6,25
64,3,Senegal,2020,6,24
82,2,Senegal,2020,6,23
150,2,Senegal,2020,6,22
99,3,Senegal,2020,6,21
164,3,Senegal,2020,6,20
106,3,Senegal,2020,6,19
122,3,Senegal,2020,6,18
74,6,Senegal,2020,6,17
83,4,Senegal,2020,6,16
94,0,Senegal,2020,6,15
145,4,Senegal,2020,6,14
92,0,Senegal,2020,6,13
119,2,Senegal,2020,6,12
124,2,Senegal,2020,6,11
89,0,Senegal,2020,6,10
99,3,Senegal,2020,6,9
79,2,Senegal,2020,6,8
94,2,Senegal,2020,6,7
134,0,Senegal,2020,6,6
89,0,Senegal,2020,6,5
96,2,Senegal,2020,6,4
97,1,Senegal,2020,6,3
94,0,Senegal,2020,6,2
110,0,Senegal,2020,6,1
106,1,Senegal,2020,5,31
81,0,Senegal,2020,5,30
95,2,Senegal,2020,5,29
92,2,Senegal,2020,5,28
31,1,Senegal,2020,5,27
83,1,Senegal,2020,5,26
71,0,Senegal,2020,5,25
67,2,Senegal,2020,5,24
97,0,Senegal,2020,5,23
98,3,Senegal,2020,5,22
97,0,Senegal,2020,5,21
73,4,Senegal,2020,5,20
64,0,Senegal,2020,5,19
51,1,Senegal,2020,5,18
119,0,Senegal,2020,5,17
121,2,Senegal,2020,5,16
84,1,Senegal,2020,5,15
110,3,Senegal,2020,5,14
109,0,Senegal,2020,5,13
177,0,Senegal,2020,5,12
75,2,Senegal,2020,5,11
83,3,Senegal,2020,5,10
59,1,Senegal,2020,5,9
59,1,Senegal,2020,5,8
104,1,Senegal,2020,5,7
58,1,Senegal,2020,5,6
89,1,Senegal,2020,5,5
67,0,Senegal,2020,5,4
91,0,Senegal,2020,5,3
91,0,Senegal,2020,5,2
51,0,Senegal,2020,5,1
59,0,Senegal,2020,4,30
88,0,Senegal,2020,4,29
64,0,Senegal,2020,4,28
57,2,Senegal,2020,4,27
69,0,Senegal,2020,4,26
66,1,Senegal,2020,4,25
37,0,Senegal,2020,4,24
30,1,Senegal,2020,4,23
35,0,Senegal,2020,4,22
10,1,Senegal,2020,4,21
17,1,Senegal,2020,4,20
8,0,Senegal,2020,4,19
7,1,Senegal,2020,4,18
21,0,Senegal,2020,4,17
15,0,Senegal,2020,4,16
8,0,Senegal,2020,4,15
11,0,Senegal,2020,4,14
2,0,Senegal,2020,4,13
13,0,Senegal,2020,4,12
15,0,Senegal,2020,4,11
6,0,Senegal,2020,4,10
7,0,Senegal,2020,4,9
11,0,Senegal,2020,4,8
4,0,Senegal,2020,4,7
3,0,Senegal,2020,4,6
12,1,Senegal,2020,4,5
12,0,Senegal,2020,4,4
5,0,Senegal,2020,4,3
15,1,Senegal,2020,4,2
13,0,Senegal,2020,4,1
20,0,Senegal,2020,3,31
12,0,Senegal,2020,3,30
11,0,Senegal,2020,3,29
14,0,Senegal,2020,3,28
6,0,Senegal,2020,3,27
13,0,Senegal,2020,3,26
7,0,Senegal,2020,3,25
12,0,Senegal,2020,3,24
11,0,Senegal,2020,3,23
9,0,Senegal,2020,3,22
11,0,Senegal,2020,3,21
0,0,Senegal,2020,3,20
5,0,Senegal,2020,3,19
4,0,Senegal,2020,3,18
1,0,Senegal,2020,3,17
5,0,Senegal,2020,3,16
2,0,Senegal,2020,3,15
13,0,Senegal,2020,3,14
2,0,Senegal,2020,3,13
1,0,Senegal,2020,3,6
2,0,Senegal,2020,3,5
1,0,Senegal,2020,3,3
122,2,Serbia,2020,10,20
214,2,Serbia,2020,10,19
227,2,Serbia,2020,10,18
265,2,Serbia,2020,10,17
203,2,Serbia,2020,10,16
245,1,Serbia,2020,10,15
152,2,Serbia,2020,10,14
67,2,Serbia,2020,10,13
102,1,Serbia,2020,10,12
168,1,Serbia,2020,10,11
173,1,Serbia,2020,10,10
151,2,Serbia,2020,10,9
121,1,Serbia,2020,10,8
171,3,Serbia,2020,10,7
0,0,Serbia,2020,10,6
59,1,Serbia,2020,10,5
107,2,Serbia,2020,10,4
73,1,Serbia,2020,10,3
111,1,Serbia,2020,10,2
72,0,Serbia,2020,10,1
65,1,Serbia,2020,9,30
30,1,Serbia,2020,9,29
72,1,Serbia,2020,9,28
74,0,Serbia,2020,9,27
75,1,Serbia,2020,9,26
83,1,Serbia,2020,9,25
81,1,Serbia,2020,9,24
61,0,Serbia,2020,9,23
30,2,Serbia,2020,9,22
68,1,Serbia,2020,9,21
83,1,Serbia,2020,9,20
62,1,Serbia,2020,9,19
82,2,Serbia,2020,9,18
102,1,Serbia,2020,9,17
74,2,Serbia,2020,9,16
29,0,Serbia,2020,9,15
108,2,Serbia,2020,9,14
72,1,Serbia,2020,9,13
92,1,Serbia,2020,9,12
58,1,Serbia,2020,9,11
84,1,Serbia,2020,9,10
53,2,Serbia,2020,9,9
36,1,Serbia,2020,9,8
56,1,Serbia,2020,9,7
77,2,Serbia,2020,9,6
96,3,Serbia,2020,9,5
95,2,Serbia,2020,9,4
99,1,Serbia,2020,9,3
76,2,Serbia,2020,9,2
41,2,Serbia,2020,9,1
83,1,Serbia,2020,8,31
75,1,Serbia,2020,8,30
108,2,Serbia,2020,8,29
125,0,Serbia,2020,8,28
154,2,Serbia,2020,8,27
106,4,Serbia,2020,8,26
57,3,Serbia,2020,8,25
109,3,Serbia,2020,8,24
170,3,Serbia,2020,8,23
169,3,Serbia,2020,8,22
161,5,Serbia,2020,8,21
158,3,Serbia,2020,8,20
108,4,Serbia,2020,8,19
100,3,Serbia,2020,8,18
211,4,Serbia,2020,8,17
238,5,Serbia,2020,8,16
235,4,Serbia,2020,8,15
247,3,Serbia,2020,8,14
254,6,Serbia,2020,8,13
235,6,Serbia,2020,8,12
163,5,Serbia,2020,8,11
236,9,Serbia,2020,8,10
255,6,Serbia,2020,8,9
276,5,Serbia,2020,8,8
299,7,Serbia,2020,8,7
295,9,Serbia,2020,8,6
287,7,Serbia,2020,8,5
258,8,Serbia,2020,8,4
311,8,Serbia,2020,8,3
330,9,Serbia,2020,8,2
339,8,Serbia,2020,8,1
321,7,Serbia,2020,7,31
372,7,Serbia,2020,7,30
379,8,Serbia,2020,7,29
411,9,Serbia,2020,7,28
467,8,Serbia,2020,7,27
411,8,Serbia,2020,7,26
409,10,Serbia,2020,7,25
412,9,Serbia,2020,7,24
426,8,Serbia,2020,7,23
352,9,Serbia,2020,7,22
359,10,Serbia,2020,7,21
396,11,Serbia,2020,7,20
389,9,Serbia,2020,7,19
392,10,Serbia,2020,7,18
383,13,Serbia,2020,7,17
351,11,Serbia,2020,7,16
344,13,Serbia,2020,7,15
279,12,Serbia,2020,7,14
287,11,Serbia,2020,7,13
345,12,Serbia,2020,7,12
386,18,Serbia,2020,7,11
266,11,Serbia,2020,7,10
357,11,Serbia,2020,7,9
299,13,Serbia,2020,7,8
289,6,Serbia,2020,7,7
302,5,Serbia,2020,7,6
325,8,Serbia,2020,7,5
309,11,Serbia,2020,7,4
359,6,Serbia,2020,7,3
272,4,Serbia,2020,7,2
276,3,Serbia,2020,7,1
242,4,Serbia,2020,6,30
254,3,Serbia,2020,6,29
227,2,Serbia,2020,6,28
193,1,Serbia,2020,6,27
137,1,Serbia,2020,6,26
143,0,Serbia,2020,6,25
102,1,Serbia,2020,6,24
96,1,Serbia,2020,6,23
91,1,Serbia,2020,6,22
94,1,Serbia,2020,6,21
93,1,Serbia,2020,6,20
94,1,Serbia,2020,6,19
96,1,Serbia,2020,6,18
59,1,Serbia,2020,6,17
57,1,Serbia,2020,6,16
59,1,Serbia,2020,6,15
76,1,Serbia,2020,6,14
73,0,Serbia,2020,6,13
71,1,Serbia,2020,6,12
66,1,Serbia,2020,6,11
69,0,Serbia,2020,6,10
73,1,Serbia,2020,6,9
82,1,Serbia,2020,6,8
74,1,Serbia,2020,6,7
96,1,Serbia,2020,6,6
48,1,Serbia,2020,6,5
69,0,Serbia,2020,6,4
24,1,Serbia,2020,6,3
18,1,Serbia,2020,6,2
31,1,Serbia,2020,6,1
27,0,Serbia,2020,5,31
54,1,Serbia,2020,5,30
25,1,Serbia,2020,5,29
48,1,Serbia,2020,5,28
34,0,Serbia,2020,5,27
34,1,Serbia,2020,5,26
67,0,Serbia,2020,5,25
68,1,Serbia,2020,5,24
105,0,Serbia,2020,5,23
86,2,Serbia,2020,5,22
100,1,Serbia,2020,5,21
34,3,Serbia,2020,5,20
89,1,Serbia,2020,5,19
114,2,Serbia,2020,5,18
58,3,Serbia,2020,5,17
64,1,Serbia,2020,5,16
79,2,Serbia,2020,5,15
52,2,Serbia,2020,5,14
67,2,Serbia,2020,5,13
62,3,Serbia,2020,5,12
82,2,Serbia,2020,5,11
89,4,Serbia,2020,5,10
95,3,Serbia,2020,5,9
57,3,Serbia,2020,5,8
114,3,Serbia,2020,5,7
120,3,Serbia,2020,5,6
93,4,Serbia,2020,5,5
102,4,Serbia,2020,5,4
157,4,Serbia,2020,5,3
196,6,Serbia,2020,5,2
285,6,Serbia,2020,5,1
227,5,Serbia,2020,4,30
222,6,Serbia,2020,4,29
233,6,Serbia,2020,4,28
263,5,Serbia,2020,4,27
296,7,Serbia,2020,4,26
207,5,Serbia,2020,4,25
162,5,Serbia,2020,4,24
224,9,Serbia,2020,4,23
260,0,Serbia,2020,4,22
312,3,Serbia,2020,4,21
324,5,Serbia,2020,4,20
304,7,Serbia,2020,4,19
372,7,Serbia,2020,4,18
445,4,Serbia,2020,4,17
408,5,Serbia,2020,4,16
411,9,Serbia,2020,4,15
424,5,Serbia,2020,4,14
250,6,Serbia,2020,4,13
275,3,Serbia,2020,4,12
238,5,Serbia,2020,4,11
201,1,Serbia,2020,4,10
219,4,Serbia,2020,4,9
247,3,Serbia,2020,4,8
292,7,Serbia,2020,4,7
284,7,Serbia,2020,4,6
148,5,Serbia,2020,4,5
305,8,Serbia,2020,4,4
111,8,Serbia,2020,4,3
160,0,Serbia,2020,4,2
115,7,Serbia,2020,4,1
44,3,Serbia,2020,3,31
82,3,Serbia,2020,3,30
202,4,Serbia,2020,3,29
73,3,Serbia,2020,3,28
81,1,Serbia,2020,3,27
54,1,Serbia,2020,3,26
27,0,Serbia,2020,3,25
34,0,Serbia,2020,3,24
39,0,Serbia,2020,3,23
14,0,Serbia,2020,3,22
9,1,Serbia,2020,3,21
32,0,Serbia,2020,3,20
22,0,Serbia,2020,3,19
15,0,Serbia,2020,3,18
2,0,Serbia,2020,3,17
9,0,Serbia,2020,3,16
5,0,Serbia,2020,3,15
17,0,Serbia,2020,3,14
6,0,Serbia,2020,3,13
13,0,Serbia,2020,3,12
4,0,Serbia,2020,3,11
1,0,Serbia,2020,3,7
0,0,Seychelles,2020,10,20
0,0,Seychelles,2020,10,19
0,0,Seychelles,2020,10,18
0,0,Seychelles,2020,10,17
1,0,Seychelles,2020,10,16
0,0,Seychelles,2020,10,15
0,0,Seychelles,2020,10,14
0,0,Seychelles,2020,10,13
0,0,Seychelles,2020,10,12
0,0,Seychelles,2020,10,11
0,0,Seychelles,2020,10,10
0,0,Seychelles,2020,10,9
0,0,Seychelles,2020,10,8
0,0,Seychelles,2020,10,7
3,0,Seychelles,2020,10,6
0,0,Seychelles,2020,10,5
1,0,Seychelles,2020,10,4
0,0,Seychelles,2020,10,3
0,0,Seychelles,2020,10,2
1,0,Seychelles,2020,10,1
0,0,Seychelles,2020,9,30
0,0,Seychelles,2020,9,29
0,0,Seychelles,2020,9,28
0,0,Seychelles,2020,9,27
0,0,Seychelles,2020,9,26
0,0,Seychelles,2020,9,25
0,0,Seychelles,2020,9,24
0,0,Seychelles,2020,9,23
2,0,Seychelles,2020,9,22
0,0,Seychelles,2020,9,21
0,0,Seychelles,2020,9,20
0,0,Seychelles,2020,9,19
1,0,Seychelles,2020,9,18
0,0,Seychelles,2020,9,17
0,0,Seychelles,2020,9,16
1,0,Seychelles,2020,9,15
0,0,Seychelles,2020,9,14
2,0,Seychelles,2020,9,13
0,0,Seychelles,2020,9,12
0,0,Seychelles,2020,9,11
0,0,Seychelles,2020,9,10
0,0,Seychelles,2020,9,9
0,0,Seychelles,2020,9,8
1,0,Seychelles,2020,9,7
0,0,Seychelles,2020,9,6
0,0,Seychelles,2020,9,5
0,0,Seychelles,2020,9,4
0,0,Seychelles,2020,9,3
0,0,Seychelles,2020,9,2
0,0,Seychelles,2020,9,1
0,0,Seychelles,2020,8,31
0,0,Seychelles,2020,8,30
0,0,Seychelles,2020,8,29
0,0,Seychelles,2020,8,28
0,0,Seychelles,2020,8,27
4,0,Seychelles,2020,8,26
0,0,Seychelles,2020,8,25
0,0,Seychelles,2020,8,24
0,0,Seychelles,2020,8,23
0,0,Seychelles,2020,8,22
0,0,Seychelles,2020,8,21
5,0,Seychelles,2020,8,20
0,0,Seychelles,2020,8,19
0,0,Seychelles,2020,8,18
0,0,Seychelles,2020,8,17
0,0,Seychelles,2020,8,16
0,0,Seychelles,2020,8,15
0,0,Seychelles,2020,8,14
0,0,Seychelles,2020,8,13
1,0,Seychelles,2020,8,12
0,0,Seychelles,2020,8,11
0,0,Seychelles,2020,8,10
0,0,Seychelles,2020,8,9
0,0,Seychelles,2020,8,8
0,0,Seychelles,2020,8,7
0,0,Seychelles,2020,8,6
12,0,Seychelles,2020,8,5
0,0,Seychelles,2020,8,4
0,0,Seychelles,2020,8,3
0,0,Seychelles,2020,8,2
0,0,Seychelles,2020,8,1
0,0,Seychelles,2020,7,31
0,0,Seychelles,2020,7,30
0,0,Seychelles,2020,7,29
0,0,Seychelles,2020,7,28
0,0,Seychelles,2020,7,27
0,0,Seychelles,2020,7,26
0,0,Seychelles,2020,7,25
0,0,Seychelles,2020,7,24
0,0,Seychelles,2020,7,23
6,0,Seychelles,2020,7,22
8,0,Seychelles,2020,7,21
0,0,Seychelles,2020,7,20
0,0,Seychelles,2020,7,19
0,0,Seychelles,2020,7,18
0,0,Seychelles,2020,7,17
0,0,Seychelles,2020,7,16
0,0,Seychelles,2020,7,15
0,0,Seychelles,2020,7,14
0,0,Seychelles,2020,7,13
0,0,Seychelles,2020,7,12
6,0,Seychelles,2020,7,11
3,0,Seychelles,2020,7,10
10,0,Seychelles,2020,7,9
0,0,Seychelles,2020,7,8
70,0,Seychelles,2020,7,7
0,0,Seychelles,2020,7,6
0,0,Seychelles,2020,7,5
0,0,Seychelles,2020,7,4
0,0,Seychelles,2020,7,3
0,0,Seychelles,2020,7,2
0,0,Seychelles,2020,7,1
0,0,Seychelles,2020,6,30
0,0,Seychelles,2020,6,29
0,0,Seychelles,2020,6,28
0,0,Seychelles,2020,6,27
0,0,Seychelles,2020,6,26
0,0,Seychelles,2020,6,25
0,0,Seychelles,2020,6,24
0,0,Seychelles,2020,6,23
0,0,Seychelles,2020,6,22
0,0,Seychelles,2020,6,21
0,0,Seychelles,2020,6,20
0,0,Seychelles,2020,6,19
0,0,Seychelles,2020,6,18
0,0,Seychelles,2020,6,17
0,0,Seychelles,2020,6,16
0,0,Seychelles,2020,6,15
0,0,Seychelles,2020,6,14
0,0,Seychelles,2020,6,13
0,0,Seychelles,2020,6,12
0,0,Seychelles,2020,6,11
0,0,Seychelles,2020,6,10
0,0,Seychelles,2020,6,9
0,0,Seychelles,2020,6,8
0,0,Seychelles,2020,6,7
0,0,Seychelles,2020,6,6
0,0,Seychelles,2020,6,5
0,0,Seychelles,2020,6,4
0,0,Seychelles,2020,6,3
0,0,Seychelles,2020,6,2
0,0,Seychelles,2020,6,1
0,0,Seychelles,2020,5,31
0,0,Seychelles,2020,5,30
0,0,Seychelles,2020,5,29
0,0,Seychelles,2020,5,28
0,0,Seychelles,2020,5,27
0,0,Seychelles,2020,5,26
0,0,Seychelles,2020,5,25
0,0,Seychelles,2020,5,24
0,0,Seychelles,2020,5,23
0,0,Seychelles,2020,5,22
0,0,Seychelles,2020,5,21
0,0,Seychelles,2020,5,20
0,0,Seychelles,2020,5,19
0,0,Seychelles,2020,5,18
0,0,Seychelles,2020,5,17
0,0,Seychelles,2020,5,16
0,0,Seychelles,2020,5,15
0,0,Seychelles,2020,5,14
0,0,Seychelles,2020,5,13
0,0,Seychelles,2020,5,12
0,0,Seychelles,2020,5,11
0,0,Seychelles,2020,5,10
0,0,Seychelles,2020,5,9
0,0,Seychelles,2020,5,8
0,0,Seychelles,2020,5,7
0,0,Seychelles,2020,5,6
0,0,Seychelles,2020,5,5
0,0,Seychelles,2020,5,4
0,0,Seychelles,2020,5,3
0,0,Seychelles,2020,5,2
0,0,Seychelles,2020,5,1
0,0,Seychelles,2020,4,30
0,0,Seychelles,2020,4,29
0,0,Seychelles,2020,4,28
0,0,Seychelles,2020,4,27
0,0,Seychelles,2020,4,26
0,0,Seychelles,2020,4,25
0,0,Seychelles,2020,4,24
0,0,Seychelles,2020,4,23
0,0,Seychelles,2020,4,22
0,0,Seychelles,2020,4,21
0,0,Seychelles,2020,4,20
0,0,Seychelles,2020,4,19
0,0,Seychelles,2020,4,18
0,0,Seychelles,2020,4,17
0,0,Seychelles,2020,4,16
1,0,Seychelles,2020,4,15
0,0,Seychelles,2020,4,14
0,0,Seychelles,2020,4,13
0,0,Seychelles,2020,4,12
0,0,Seychelles,2020,4,11
0,0,Seychelles,2020,4,10
0,0,Seychelles,2020,4,9
0,0,Seychelles,2020,4,8
0,0,Seychelles,2020,4,7
0,0,Seychelles,2020,4,6
0,0,Seychelles,2020,4,5
0,0,Seychelles,2020,4,4
0,0,Seychelles,2020,4,3
0,0,Seychelles,2020,4,2
0,0,Seychelles,2020,4,1
2,0,Seychelles,2020,3,31
1,0,Seychelles,2020,3,30
0,0,Seychelles,2020,3,29
0,0,Seychelles,2020,3,28
0,0,Seychelles,2020,3,27
0,0,Seychelles,2020,3,26
0,0,Seychelles,2020,3,25
0,0,Seychelles,2020,3,24
0,0,Seychelles,2020,3,23
0,0,Seychelles,2020,3,22
1,0,Seychelles,2020,3,21
0,0,Seychelles,2020,3,20
2,0,Seychelles,2020,3,19
0,0,Seychelles,2020,3,18
1,0,Seychelles,2020,3,17
1,0,Seychelles,2020,3,16
2,0,Seychelles,2020,3,15
1,0,Sierra_Leone,2020,10,20
3,0,Sierra_Leone,2020,10,19
2,0,Sierra_Leone,2020,10,18
2,0,Sierra_Leone,2020,10,17
8,0,Sierra_Leone,2020,10,16
6,1,Sierra_Leone,2020,10,15
3,0,Sierra_Leone,2020,10,14
0,0,Sierra_Leone,2020,10,13
6,0,Sierra_Leone,2020,10,12
5,0,Sierra_Leone,2020,10,11
2,0,Sierra_Leone,2020,10,10
6,0,Sierra_Leone,2020,10,9
10,0,Sierra_Leone,2020,10,8
8,0,Sierra_Leone,2020,10,7
0,0,Sierra_Leone,2020,10,6
10,0,Sierra_Leone,2020,10,5
7,0,Sierra_Leone,2020,10,4
14,0,Sierra_Leone,2020,10,3
7,0,Sierra_Leone,2020,10,2
9,0,Sierra_Leone,2020,10,1
7,0,Sierra_Leone,2020,9,30
0,0,Sierra_Leone,2020,9,29
7,0,Sierra_Leone,2020,9,28
9,0,Sierra_Leone,2020,9,27
11,0,Sierra_Leone,2020,9,26
5,0,Sierra_Leone,2020,9,25
9,0,Sierra_Leone,2020,9,24
6,0,Sierra_Leone,2020,9,23
0,0,Sierra_Leone,2020,9,22
9,0,Sierra_Leone,2020,9,21
6,0,Sierra_Leone,2020,9,20
20,0,Sierra_Leone,2020,9,19
0,0,Sierra_Leone,2020,9,18
7,0,Sierra_Leone,2020,9,17
17,0,Sierra_Leone,2020,9,16
0,0,Sierra_Leone,2020,9,15
13,0,Sierra_Leone,2020,9,14
9,0,Sierra_Leone,2020,9,13
18,0,Sierra_Leone,2020,9,12
2,0,Sierra_Leone,2020,9,11
3,0,Sierra_Leone,2020,9,10
9,1,Sierra_Leone,2020,9,9
1,0,Sierra_Leone,2020,9,8
13,0,Sierra_Leone,2020,9,7
0,0,Sierra_Leone,2020,9,6
6,0,Sierra_Leone,2020,9,5
6,0,Sierra_Leone,2020,9,4
1,0,Sierra_Leone,2020,9,3
2,1,Sierra_Leone,2020,9,2
4,0,Sierra_Leone,2020,9,1
3,0,Sierra_Leone,2020,8,31
6,0,Sierra_Leone,2020,8,30
0,0,Sierra_Leone,2020,8,29
10,1,Sierra_Leone,2020,8,28
2,0,Sierra_Leone,2020,8,27
4,0,Sierra_Leone,2020,8,26
5,0,Sierra_Leone,2020,8,25
12,0,Sierra_Leone,2020,8,24
8,0,Sierra_Leone,2020,8,23
3,0,Sierra_Leone,2020,8,22
8,0,Sierra_Leone,2020,8,21
2,0,Sierra_Leone,2020,8,20
3,0,Sierra_Leone,2020,8,19
0,0,Sierra_Leone,2020,8,18
2,0,Sierra_Leone,2020,8,17
7,0,Sierra_Leone,2020,8,16
7,0,Sierra_Leone,2020,8,15
3,0,Sierra_Leone,2020,8,14
5,0,Sierra_Leone,2020,8,13
15,0,Sierra_Leone,2020,8,12
1,1,Sierra_Leone,2020,8,11
21,0,Sierra_Leone,2020,8,10
8,0,Sierra_Leone,2020,8,9
10,0,Sierra_Leone,2020,8,8
17,1,Sierra_Leone,2020,8,7
5,0,Sierra_Leone,2020,8,6
7,0,Sierra_Leone,2020,8,5
5,0,Sierra_Leone,2020,8,4
20,0,Sierra_Leone,2020,8,3
5,0,Sierra_Leone,2020,8,2
0,0,Sierra_Leone,2020,8,1
15,0,Sierra_Leone,2020,7,31
17,1,Sierra_Leone,2020,7,30
3,0,Sierra_Leone,2020,7,29
0,0,Sierra_Leone,2020,7,28
15,0,Sierra_Leone,2020,7,27
16,0,Sierra_Leone,2020,7,26
0,0,Sierra_Leone,2020,7,25
21,0,Sierra_Leone,2020,7,24
4,0,Sierra_Leone,2020,7,23
16,0,Sierra_Leone,2020,7,22
0,1,Sierra_Leone,2020,7,21
10,0,Sierra_Leone,2020,7,20
13,0,Sierra_Leone,2020,7,19
10,1,Sierra_Leone,2020,7,18
10,0,Sierra_Leone,2020,7,17
17,0,Sierra_Leone,2020,7,16
9,1,Sierra_Leone,2020,7,15
7,0,Sierra_Leone,2020,7,14
17,0,Sierra_Leone,2020,7,13
5,0,Sierra_Leone,2020,7,12
