cases,deaths,countriesAndTerritories,year,month,day
9,0,China,2020,5,16
5,0,China,2020,5,15
6,0,China,2020,5,14
7,0,China,2020,5,13
1,0,China,2020,5,12
19,0,China,2020,5,11
15,0,China,2020,5,10
0,0,China,2020,5,9
6,0,China,2020,5,8
2,0,China,2020,5,7
2,0,China,2020,5,6
2,0,China,2020,5,5
3,0,China,2020,5,4
2,0,China,2020,5,3
3,0,China,2020,5,2
12,0,China,2020,5,1
4,0,China,2020,4,30
2,0,China,2020,4,29
26,0,China,2020,4,28
3,1,China,2020,4,27
10,0,China,2020,4,26
15,0,China,2020,4,25
8,0,China,2020,4,24
12,0,China,2020,4,23
15,0,China,2020,4,22
32,0,China,2020,4,21
14,0,China,2020,4,20
18,0,China,2020,4,19
31,0,China,2020,4,18
352,1290,China,2020,4,17
50,0,China,2020,4,16
49,1,China,2020,4,15
94,0,China,2020,4,14
112,2,China,2020,4,13
93,0,China,2020,4,12
79,3,China,2020,4,11
55,1,China,2020,4,10
86,2,China,2020,4,9
86,2,China,2020,4,8
56,0,China,2020,4,7
67,2,China,2020,4,6
48,3,China,2020,4,5
62,4,China,2020,4,4
70,10,China,2020,4,3
100,6,China,2020,4,2
54,1,China,2020,4,1
84,3,China,2020,3,31
98,2,China,2020,3,30
113,5,China,2020,3,29
119,3,China,2020,3,28
94,5,China,2020,3,27
102,6,China,2020,3,26
78,4,China,2020,3,25
69,7,China,2020,3,24
138,9,China,2020,3,23
65,6,China,2020,3,22
52,6,China,2020,3,21
99,4,China,2020,3,20
44,8,China,2020,3,19
23,16,China,2020,3,18
43,9,China,2020,3,17
25,13,China,2020,3,16
22,9,China,2020,3,15
19,15,China,2020,3,14
22,7,China,2020,3,13
24,11,China,2020,3,12
29,22,China,2020,3,11
20,17,China,2020,3,10
45,23,China,2020,3,9
46,27,China,2020,3,8
101,28,China,2020,3,7
170,30,China,2020,3,6
117,31,China,2020,3,5
119,37,China,2020,3,4
127,32,China,2020,3,3
205,42,China,2020,3,2
574,35,China,2020,3,1
428,47,China,2020,2,29
329,44,China,2020,2,28
439,29,China,2020,2,27
410,52,China,2020,2,26
515,70,China,2020,2,25
218,150,China,2020,2,24
647,98,China,2020,2,23
826,109,China,2020,2,22
891,118,China,2020,2,21
394,112,China,2020,2,20
1750,139,China,2020,2,19
1890,98,China,2020,2,18
2052,105,China,2020,2,17
2007,142,China,2020,2,16
2538,143,China,2020,2,15
4156,13,China,2020,2,14
15141,254,China,2020,2,13
2028,97,China,2020,2,12
2490,108,China,2020,2,11
2974,97,China,2020,2,10
2607,89,China,2020,2,9
3418,86,China,2020,2,8
3160,73,China,2020,2,7
3727,72,China,2020,2,6
3872,66,China,2020,2,5
3237,65,China,2020,2,4
2812,57,China,2020,2,3
2590,45,China,2020,2,2
2095,46,China,2020,2,1
1980,43,China,2020,1,31
1740,38,China,2020,1,30
1466,26,China,2020,1,29
1753,25,China,2020,1,28
787,25,China,2020,1,27
665,15,China,2020,1,26
441,15,China,2020,1,25
259,9,China,2020,1,24
97,0,China,2020,1,23
140,11,China,2020,1,22
151,3,China,2020,1,21
19,0,China,2020,1,20
136,1,China,2020,1,19
17,0,China,2020,1,18
4,0,China,2020,1,17
0,0,China,2020,1,16
0,1,China,2020,1,15
0,0,China,2020,1,14
0,0,China,2020,1,13
0,0,China,2020,1,12
0,1,China,2020,1,11
0,0,China,2020,1,10
0,0,China,2020,1,9
0,0,China,2020,1,8
0,0,China,2020,1,7
0,0,China,2020,1,6
15,0,China,2020,1,5
0,0,China,2020,1,4
17,0,China,2020,1,3
0,0,China,2020,1,2
0,0,China,2020,1,1
27,0,China,2019,12,31
6311,132,Colombia,2020,10,20
7201,167,Colombia,2020,10,19
7017,187,Colombia,2020,10,18
8372,159,Colombia,2020,10,17
6823,151,Colombia,2020,10,16
6061,165,Colombia,2020,10,15
5015,156,Colombia,2020,10,14
7767,151,Colombia,2020,10,13
8569,174,Colombia,2020,10,12
8447,165,Colombia,2020,10,11
8121,164,Colombia,2020,10,10
8496,151,Colombia,2020,10,9
7875,163,Colombia,2020,10,8
7650,173,Colombia,2020,10,7
7106,132,Colombia,2020,10,6
6905,156,Colombia,2020,10,5
6616,159,Colombia,2020,10,4
6192,201,Colombia,2020,10,3
5660,198,Colombia,2020,10,2
5637,170,Colombia,2020,10,1
5839,187,Colombia,2020,9,30
5147,153,Colombia,2020,9,29
7018,192,Colombia,2020,9,28
7721,193,Colombia,2020,9,27
7494,179,Colombia,2020,9,26
6555,178,Colombia,2020,9,25
6731,176,Colombia,2020,9,24
7102,173,Colombia,2020,9,23
5359,189,Colombia,2020,9,22
6678,169,Colombia,2020,9,21
7927,189,Colombia,2020,9,20
6526,185,Colombia,2020,9,19
7568,187,Colombia,2020,9,18
7787,190,Colombia,2020,9,17
6698,165,Colombia,2020,9,16
5573,199,Colombia,2020,9,15
7355,190,Colombia,2020,9,14
6876,216,Colombia,2020,9,13
7424,243,Colombia,2020,9,12
7808,222,Colombia,2020,9,11
7343,236,Colombia,2020,9,10
7665,202,Colombia,2020,9,9
5327,203,Colombia,2020,9,8
8065,256,Colombia,2020,9,7
8394,268,Colombia,2020,9,6
8488,270,Colombia,2020,9,5
8235,270,Colombia,2020,9,4
9270,296,Colombia,2020,9,3
8901,389,Colombia,2020,9,2
7230,299,Colombia,2020,9,1
8024,300,Colombia,2020,8,31
9394,297,Colombia,2020,8,30
8498,299,Colombia,2020,8,29
9752,284,Colombia,2020,8,28
10142,295,Colombia,2020,8,27
10432,277,Colombia,2020,8,26
10549,296,Colombia,2020,8,25
8044,348,Colombia,2020,8,24
10965,400,Colombia,2020,8,23
8419,385,Colombia,2020,8,22
11541,204,Colombia,2020,8,21
13056,360,Colombia,2020,8,20
12462,247,Colombia,2020,8,19
8328,275,Colombia,2020,8,18
11643,287,Colombia,2020,8,17
11578,318,Colombia,2020,8,16
11306,347,Colombia,2020,8,15
11286,308,Colombia,2020,8,14
12066,362,Colombia,2020,8,13
12830,321,Colombia,2020,8,12
10142,312,Colombia,2020,8,11
10611,302,Colombia,2020,8,10
9674,290,Colombia,2020,8,9
9486,311,Colombia,2020,8,8
11996,315,Colombia,2020,8,7
10735,309,Colombia,2020,8,6
7129,298,Colombia,2020,8,5
10199,367,Colombia,2020,8,4
11470,320,Colombia,2020,8,3
10673,225,Colombia,2020,8,2
9488,295,Colombia,2020,8,1
9965,356,Colombia,2020,7,31
8670,380,Colombia,2020,7,30
10284,297,Colombia,2020,7,29
8125,252,Colombia,2020,7,28
8181,256,Colombia,2020,7,27
7254,294,Colombia,2020,7,26
7168,287,Colombia,2020,7,25
7945,315,Colombia,2020,7,24
7390,207,Colombia,2020,7,23
7033,237,Colombia,2020,7,22
6727,193,Colombia,2020,7,21
6578,220,Colombia,2020,7,20
8560,228,Colombia,2020,7,19
8934,259,Colombia,2020,7,18
8037,215,Colombia,2020,7,17
5271,189,Colombia,2020,7,16
5671,170,Colombia,2020,7,15
3782,148,Colombia,2020,7,14
5083,188,Colombia,2020,7,13
4586,194,Colombia,2020,7,12
6803,211,Colombia,2020,7,11
5335,187,Colombia,2020,7,10
4144,168,Colombia,2020,7,9
4213,149,Colombia,2020,7,8
3171,146,Colombia,2020,7,7
3721,122,Colombia,2020,7,6
3884,165,Colombia,2020,7,5
3395,136,Colombia,2020,7,4
4101,171,Colombia,2020,7,3
4163,136,Colombia,2020,7,2
2803,111,Colombia,2020,7,1
3274,117,Colombia,2020,6,30
3178,167,Colombia,2020,6,29
4149,128,Colombia,2020,6,28
3843,157,Colombia,2020,6,27
3486,163,Colombia,2020,6,26
3541,87,Colombia,2020,6,25
2389,94,Colombia,2020,6,24
2531,73,Colombia,2020,6,23
3019,111,Colombia,2020,6,22
2357,81,Colombia,2020,6,21
3059,95,Colombia,2020,6,20
3171,86,Colombia,2020,6,19
2115,63,Colombia,2020,6,18
1868,75,Colombia,2020,6,17
2124,59,Colombia,2020,6,16
2193,75,Colombia,2020,6,15
1888,47,Colombia,2020,6,14
3176,112,Colombia,2020,6,13
0,0,Colombia,2020,6,12
1604,61,Colombia,2020,6,11
1359,64,Colombia,2020,6,10
1483,49,Colombia,2020,6,9
1209,54,Colombia,2020,6,8
1392,60,Colombia,2020,6,7
1515,58,Colombia,2020,6,6
1766,42,Colombia,2020,6,5
1521,36,Colombia,2020,6,4
1340,40,Colombia,2020,6,3
1110,30,Colombia,2020,6,2
1147,49,Colombia,2020,6,1
1548,37,Colombia,2020,5,31
1322,31,Colombia,2020,5,30
1262,19,Colombia,2020,5,29
1101,27,Colombia,2020,5,28
1022,26,Colombia,2020,5,27
806,23,Colombia,2020,5,26
998,22,Colombia,2020,5,25
1046,23,Colombia,2020,5,24
801,30,Colombia,2020,5,23
643,22,Colombia,2020,5,22
752,17,Colombia,2020,5,21
640,21,Colombia,2020,5,20
721,18,Colombia,2020,5,19
635,12,Colombia,2020,5,18
723,16,Colombia,2020,5,17
606,21,Colombia,2020,5,16
680,16,Colombia,2020,5,15
658,16,Colombia,2020,5,14
659,14,Colombia,2020,5,13
550,16,Colombia,2020,5,12
568,18,Colombia,2020,5,11
444,17,Colombia,2020,5,10
595,21,Colombia,2020,5,9
497,10,Colombia,2020,5,8
346,19,Colombia,2020,5,7
640,20,Colombia,2020,5,6
305,18,Colombia,2020,5,5
383,16,Colombia,2020,5,4
279,10,Colombia,2020,5,3
499,21,Colombia,2020,5,2
296,15,Colombia,2020,5,1
262,9,Colombia,2020,4,30
352,16,Colombia,2020,4,29
218,10,Colombia,2020,4,28
237,10,Colombia,2020,4,27
261,8,Colombia,2020,4,26
320,10,Colombia,2020,4,25
205,9,Colombia,2020,4,24
207,10,Colombia,2020,4,23
172,7,Colombia,2020,4,22
185,10,Colombia,2020,4,21
171,13,Colombia,2020,4,20
182,13,Colombia,2020,4,19
206,9,Colombia,2020,4,18
128,13,Colombia,2020,4,17
126,4,Colombia,2020,4,16
127,15,Colombia,2020,4,15
76,3,Colombia,2020,4,14
67,9,Colombia,2020,4,13
236,20,Colombia,2020,4,12
250,11,Colombia,2020,4,11
169,14,Colombia,2020,4,10
274,5,Colombia,2020,4,9
201,4,Colombia,2020,4,8
94,11,Colombia,2020,4,7
79,3,Colombia,2020,4,6
139,7,Colombia,2020,4,5
106,6,Colombia,2020,4,4
96,2,Colombia,2020,4,3
159,1,Colombia,2020,4,2
108,2,Colombia,2020,4,1
96,4,Colombia,2020,3,31
94,4,Colombia,2020,3,30
69,0,Colombia,2020,3,29
48,0,Colombia,2020,3,28
21,2,Colombia,2020,3,27
92,1,Colombia,2020,3,26
72,0,Colombia,2020,3,25
71,1,Colombia,2020,3,24
25,1,Colombia,2020,3,23
52,1,Colombia,2020,3,22
30,0,Colombia,2020,3,21
26,0,Colombia,2020,3,20
37,0,Colombia,2020,3,19
8,0,Colombia,2020,3,18
12,0,Colombia,2020,3,17
11,0,Colombia,2020,3,16
18,0,Colombia,2020,3,15
7,0,Colombia,2020,3,14
6,0,Colombia,2020,3,12
2,0,Colombia,2020,3,10
1,0,Colombia,2020,3,7
0,0,Comoros,2020,10,20
0,0,Comoros,2020,10,19
0,0,Comoros,2020,10,18
6,0,Comoros,2020,10,17
0,0,Comoros,2020,10,16
0,0,Comoros,2020,10,15
1,0,Comoros,2020,10,14
0,0,Comoros,2020,10,13
0,0,Comoros,2020,10,12
0,0,Comoros,2020,10,11
0,0,Comoros,2020,10,10
4,0,Comoros,2020,10,9
0,0,Comoros,2020,10,8
4,0,Comoros,2020,10,7
0,0,Comoros,2020,10,6
0,0,Comoros,2020,10,5
3,0,Comoros,2020,10,4
0,0,Comoros,2020,10,3
5,0,Comoros,2020,10,2
0,0,Comoros,2020,10,1
1,0,Comoros,2020,9,30
0,0,Comoros,2020,9,29
0,0,Comoros,2020,9,28
4,0,Comoros,2020,9,27
0,0,Comoros,2020,9,26
4,0,Comoros,2020,9,25
0,0,Comoros,2020,9,24
0,0,Comoros,2020,9,23
0,0,Comoros,2020,9,22
0,0,Comoros,2020,9,21
0,0,Comoros,2020,9,20
3,0,Comoros,2020,9,19
10,0,Comoros,2020,9,18
0,0,Comoros,2020,9,17
1,0,Comoros,2020,9,16
0,0,Comoros,2020,9,15
0,0,Comoros,2020,9,14
0,0,Comoros,2020,9,13
0,0,Comoros,2020,9,12
0,0,Comoros,2020,9,11
4,0,Comoros,2020,9,10
0,0,Comoros,2020,9,9
0,0,Comoros,2020,9,8
4,0,Comoros,2020,9,7
0,0,Comoros,2020,9,6
0,0,Comoros,2020,9,5
21,0,Comoros,2020,9,4
4,0,Comoros,2020,9,3
0,0,Comoros,2020,9,2
0,0,Comoros,2020,9,1
1,0,Comoros,2020,8,31
5,0,Comoros,2020,8,30
0,0,Comoros,2020,8,29
0,0,Comoros,2020,8,28
0,0,Comoros,2020,8,27
0,0,Comoros,2020,8,26
0,0,Comoros,2020,8,25
11,0,Comoros,2020,8,24
0,0,Comoros,2020,8,23
0,0,Comoros,2020,8,22
1,0,Comoros,2020,8,21
0,0,Comoros,2020,8,20
0,0,Comoros,2020,8,19
0,0,Comoros,2020,8,18
2,0,Comoros,2020,8,17
4,0,Comoros,2020,8,16
0,0,Comoros,2020,8,15
0,0,Comoros,2020,8,14
0,0,Comoros,2020,8,13
0,0,Comoros,2020,8,12
0,0,Comoros,2020,8,11
0,0,Comoros,2020,8,10
3,0,Comoros,2020,8,9
0,0,Comoros,2020,8,8
8,0,Comoros,2020,8,7
0,0,Comoros,2020,8,6
2,0,Comoros,2020,8,5
0,0,Comoros,2020,8,4
0,0,Comoros,2020,8,3
4,0,Comoros,2020,8,2
4,0,Comoros,2020,8,1
0,0,Comoros,2020,7,31
38,0,Comoros,2020,7,30
0,0,Comoros,2020,7,29
0,0,Comoros,2020,7,28
0,0,Comoros,2020,7,27
0,0,Comoros,2020,7,26
0,0,Comoros,2020,7,25
3,0,Comoros,2020,7,24
0,0,Comoros,2020,7,23
3,0,Comoros,2020,7,22
0,0,Comoros,2020,7,21
6,0,Comoros,2020,7,20
0,0,Comoros,2020,7,19
0,0,Comoros,2020,7,18
7,0,Comoros,2020,7,17
4,0,Comoros,2020,7,16
0,0,Comoros,2020,7,15
0,0,Comoros,2020,7,14
0,0,Comoros,2020,7,13
4,0,Comoros,2020,7,12
0,0,Comoros,2020,7,11
0,0,Comoros,2020,7,10
0,0,Comoros,2020,7,9
2,0,Comoros,2020,7,8
0,0,Comoros,2020,7,7
2,0,Comoros,2020,7,6
0,0,Comoros,2020,7,5
6,0,Comoros,2020,7,4
0,0,Comoros,2020,7,3
0,0,Comoros,2020,7,2
31,0,Comoros,2020,7,1
0,0,Comoros,2020,6,30
25,0,Comoros,2020,6,29
0,0,Comoros,2020,6,28
0,0,Comoros,2020,6,27
0,0,Comoros,2020,6,26
0,0,Comoros,2020,6,25
0,2,Comoros,2020,6,24
0,0,Comoros,2020,6,23
0,0,Comoros,2020,6,22
37,0,Comoros,2020,6,21
0,0,Comoros,2020,6,20
13,2,Comoros,2020,6,19
0,0,Comoros,2020,6,18
21,1,Comoros,2020,6,17
0,0,Comoros,2020,6,16
0,0,Comoros,2020,6,15
14,0,Comoros,2020,6,14
0,0,Comoros,2020,6,13
0,0,Comoros,2020,6,12
0,0,Comoros,2020,6,11
21,0,Comoros,2020,6,10
0,0,Comoros,2020,6,9
0,0,Comoros,2020,6,8
9,0,Comoros,2020,6,7
0,0,Comoros,2020,6,6
0,0,Comoros,2020,6,5
0,0,Comoros,2020,6,4
26,0,Comoros,2020,6,3
0,0,Comoros,2020,6,2
0,0,Comoros,2020,6,1
19,0,Comoros,2020,5,31
0,0,Comoros,2020,5,30
0,0,Comoros,2020,5,29
0,1,Comoros,2020,5,28
0,0,Comoros,2020,5,27
0,0,Comoros,2020,5,26
9,0,Comoros,2020,5,25
0,0,Comoros,2020,5,24
44,0,Comoros,2020,5,23
0,0,Comoros,2020,5,22
0,0,Comoros,2020,5,21
23,0,Comoros,2020,5,20
0,0,Comoros,2020,5,19
0,0,Comoros,2020,5,18
0,0,Comoros,2020,5,17
0,0,Comoros,2020,5,16
0,0,Comoros,2020,5,15
0,0,Comoros,2020,5,14
0,0,Comoros,2020,5,13
0,0,Comoros,2020,5,12
0,0,Comoros,2020,5,11
3,0,Comoros,2020,5,10
0,0,Comoros,2020,5,9
0,0,Comoros,2020,5,8
4,0,Comoros,2020,5,7
0,0,Comoros,2020,5,6
1,1,Comoros,2020,5,5
2,0,Comoros,2020,5,4
0,0,Comoros,2020,5,3
1,0,Comoros,2020,5,2
0,0,Congo,2020,10,20
0,0,Congo,2020,10,19
0,0,Congo,2020,10,18
0,0,Congo,2020,10,17
0,0,Congo,2020,10,16
0,0,Congo,2020,10,15
38,2,Congo,2020,10,14
0,0,Congo,2020,10,13
0,0,Congo,2020,10,12
0,0,Congo,2020,10,11
0,0,Congo,2020,10,10
0,0,Congo,2020,10,9
29,1,Congo,2020,10,8
0,0,Congo,2020,10,7
0,0,Congo,2020,10,6
0,0,Congo,2020,10,5
0,0,Congo,2020,10,4
0,0,Congo,2020,10,3
0,0,Congo,2020,10,2
0,0,Congo,2020,10,1
0,0,Congo,2020,9,30
81,0,Congo,2020,9,29
0,0,Congo,2020,9,28
3,0,Congo,2020,9,27
0,0,Congo,2020,9,26
0,0,Congo,2020,9,25
3,0,Congo,2020,9,24
0,0,Congo,2020,9,23
16,0,Congo,2020,9,22
0,0,Congo,2020,9,21
6,0,Congo,2020,9,20
0,0,Congo,2020,9,19
46,1,Congo,2020,9,18
0,0,Congo,2020,9,17
0,0,Congo,2020,9,16
0,0,Congo,2020,9,15
6,0,Congo,2020,9,14
0,0,Congo,2020,9,13
37,5,Congo,2020,9,12
0,0,Congo,2020,9,11
0,0,Congo,2020,9,10
0,0,Congo,2020,9,9
263,1,Congo,2020,9,8
0,0,Congo,2020,9,7
0,0,Congo,2020,9,6
0,0,Congo,2020,9,5
0,0,Congo,2020,9,4
0,0,Congo,2020,9,3
649,4,Congo,2020,9,2
0,0,Congo,2020,9,1
0,0,Congo,2020,8,31
0,0,Congo,2020,8,30
0,0,Congo,2020,8,29
0,0,Congo,2020,8,28
0,0,Congo,2020,8,27
129,1,Congo,2020,8,26
0,0,Congo,2020,8,25
0,0,Congo,2020,8,24
0,0,Congo,2020,8,23
0,0,Congo,2020,8,22
0,0,Congo,2020,8,21
15,1,Congo,2020,8,20
0,0,Congo,2020,8,19
0,0,Congo,2020,8,18
90,16,Congo,2020,8,17
0,0,Congo,2020,8,16
0,0,Congo,2020,8,15
0,0,Congo,2020,8,14
0,0,Congo,2020,8,13
81,2,Congo,2020,8,12
0,0,Congo,2020,8,11
0,0,Congo,2020,8,10
27,0,Congo,2020,8,9
0,0,Congo,2020,8,8
91,0,Congo,2020,8,7
0,0,Congo,2020,8,6
0,0,Congo,2020,8,5
159,2,Congo,2020,8,4
0,0,Congo,2020,8,3
11,0,Congo,2020,8,2
0,0,Congo,2020,8,1
176,2,Congo,2020,7,31
0,0,Congo,2020,7,30
0,0,Congo,2020,7,29
162,3,Congo,2020,7,28
0,0,Congo,2020,7,27
0,0,Congo,2020,7,26
0,0,Congo,2020,7,25
187,1,Congo,2020,7,24
0,0,Congo,2020,7,23
0,0,Congo,2020,7,22
218,1,Congo,2020,7,21
0,0,Congo,2020,7,20
0,0,Congo,2020,7,19
275,1,Congo,2020,7,18
0,0,Congo,2020,7,17
136,1,Congo,2020,7,16
119,0,Congo,2020,7,15
0,0,Congo,2020,7,14
75,0,Congo,2020,7,13
0,0,Congo,2020,7,12
207,0,Congo,2020,7,11
0,0,Congo,2020,7,10
264,3,Congo,2020,7,9
0,0,Congo,2020,7,8
0,0,Congo,2020,7,7
0,0,Congo,2020,7,6
0,0,Congo,2020,7,5
175,3,Congo,2020,7,4
0,0,Congo,2020,7,3
137,1,Congo,2020,7,2
0,0,Congo,2020,7,1
0,0,Congo,2020,6,30
0,0,Congo,2020,6,29
41,2,Congo,2020,6,28
0,0,Congo,2020,6,27
117,1,Congo,2020,6,26
0,0,Congo,2020,6,25
0,0,Congo,2020,6,24
74,9,Congo,2020,6,23
0,0,Congo,2020,6,22
130,1,Congo,2020,6,21
0,0,Congo,2020,6,20
0,0,Congo,2020,6,19
0,0,Congo,2020,6,18
0,0,Congo,2020,6,17
104,2,Congo,2020,6,16
0,0,Congo,2020,6,15
34,0,Congo,2020,6,14
0,0,Congo,2020,6,13
0,0,Congo,2020,6,12
17,1,Congo,2020,6,11
45,2,Congo,2020,6,10
0,0,Congo,2020,6,9
0,0,Congo,2020,6,8
44,2,Congo,2020,6,7
4,0,Congo,2020,6,6
17,0,Congo,2020,6,5
7,0,Congo,2020,6,4
0,0,Congo,2020,6,3
0,0,Congo,2020,6,2
24,1,Congo,2020,6,1
0,0,Congo,2020,5,31
16,0,Congo,2020,5,30
0,0,Congo,2020,5,29
2,0,Congo,2020,5,28
38,2,Congo,2020,5,27
44,1,Congo,2020,5,26
0,0,Congo,2020,5,25
18,0,Congo,2020,5,24
0,0,Congo,2020,5,23
49,1,Congo,2020,5,22
0,0,Congo,2020,5,21
8,0,Congo,2020,5,20
0,0,Congo,2020,5,19
0,0,Congo,2020,5,18
21,0,Congo,2020,5,17
0,0,Congo,2020,5,16
50,4,Congo,2020,5,15
8,0,Congo,2020,5,14
0,0,Congo,2020,5,13
46,1,Congo,2020,5,12
0,0,Congo,2020,5,11
0,0,Congo,2020,5,10
13,0,Congo,2020,5,9
10,0,Congo,2020,5,8
28,0,Congo,2020,5,7
0,0,Congo,2020,5,6
7,0,Congo,2020,5,5
0,0,Congo,2020,5,4
0,0,Congo,2020,5,3
9,1,Congo,2020,5,2
0,0,Congo,2020,5,1
13,1,Congo,2020,4,30
0,0,Congo,2020,4,29
7,0,Congo,2020,4,28
0,0,Congo,2020,4,27
0,2,Congo,2020,4,26
14,0,Congo,2020,4,25
0,0,Congo,2020,4,24
21,0,Congo,2020,4,23
5,0,Congo,2020,4,22
0,0,Congo,2020,4,21
17,0,Congo,2020,4,20
0,0,Congo,2020,4,19
26,1,Congo,2020,4,18
0,0,Congo,2020,4,17
43,0,Congo,2020,4,16
4,0,Congo,2020,4,15
0,0,Congo,2020,4,14
10,0,Congo,2020,4,13
0,0,Congo,2020,4,12
0,0,Congo,2020,4,11
0,0,Congo,2020,4,10
15,0,Congo,2020,4,9
0,0,Congo,2020,4,8
0,0,Congo,2020,4,7
0,0,Congo,2020,4,6
4,2,Congo,2020,4,5
0,0,Congo,2020,4,4
19,1,Congo,2020,4,3
0,0,Congo,2020,4,2
3,2,Congo,2020,4,1
0,0,Congo,2020,3,31
0,0,Congo,2020,3,30
15,0,Congo,2020,3,29
0,0,Congo,2020,3,28
0,0,Congo,2020,3,27
0,0,Congo,2020,3,26
0,0,Congo,2020,3,25
0,0,Congo,2020,3,24
0,0,Congo,2020,3,23
1,0,Congo,2020,3,22
0,0,Congo,2020,3,21
0,0,Congo,2020,3,20
2,0,Congo,2020,3,19
0,0,Congo,2020,3,18
0,0,Congo,2020,3,17
1,0,Congo,2020,3,16
1561,21,Costa_Rica,2020,10,20
0,0,Costa_Rica,2020,10,19
1166,15,Costa_Rica,2020,10,18
1196,9,Costa_Rica,2020,10,17
1372,25,Costa_Rica,2020,10,16
1542,10,Costa_Rica,2020,10,15
1015,16,Costa_Rica,2020,10,14
1784,32,Costa_Rica,2020,10,13
0,0,Costa_Rica,2020,10,12
1386,21,Costa_Rica,2020,10,11
1225,15,Costa_Rica,2020,10,10
1331,16,Costa_Rica,2020,10,9
1355,20,Costa_Rica,2020,10,8
1013,17,Costa_Rica,2020,10,7
1947,37,Costa_Rica,2020,10,6
0,0,Costa_Rica,2020,10,5
1353,20,Costa_Rica,2020,10,4
1001,13,Costa_Rica,2020,10,3
1068,13,Costa_Rica,2020,10,2
1156,24,Costa_Rica,2020,10,1
890,19,Costa_Rica,2020,9,30
1665,33,Costa_Rica,2020,9,29
0,0,Costa_Rica,2020,9,28
1233,16,Costa_Rica,2020,9,27
1357,17,Costa_Rica,2020,9,26
1400,14,Costa_Rica,2020,9,25
1370,21,Costa_Rica,2020,9,24
1087,15,Costa_Rica,2020,9,23
1890,39,Costa_Rica,2020,9,22
0,0,Costa_Rica,2020,9,21
1338,20,Costa_Rica,2020,9,20
1556,20,Costa_Rica,2020,9,19
1302,17,Costa_Rica,2020,9,18
1378,16,Costa_Rica,2020,9,17
787,12,Costa_Rica,2020,9,16
1897,31,Costa_Rica,2020,9,15
0,0,Costa_Rica,2020,9,14
1485,7,Costa_Rica,2020,9,13
1420,16,Costa_Rica,2020,9,12
1325,24,Costa_Rica,2020,9,11
1327,12,Costa_Rica,2020,9,10
1117,21,Costa_Rica,2020,9,9
1860,32,Costa_Rica,2020,9,8
0,0,Costa_Rica,2020,9,7
1240,9,Costa_Rica,2020,9,6
1222,9,Costa_Rica,2020,9,5
1153,7,Costa_Rica,2020,9,4
1121,10,Costa_Rica,2020,9,3
897,7,Costa_Rica,2020,9,2
1588,18,Costa_Rica,2020,9,1
0,0,Costa_Rica,2020,8,31
1214,11,Costa_Rica,2020,8,30
1193,10,Costa_Rica,2020,8,29
985,11,Costa_Rica,2020,8,28
1002,10,Costa_Rica,2020,8,27
842,14,Costa_Rica,2020,8,26
643,7,Costa_Rica,2020,8,25
736,7,Costa_Rica,2020,8,24
950,8,Costa_Rica,2020,8,23
1059,7,Costa_Rica,2020,8,22
666,12,Costa_Rica,2020,8,21
766,7,Costa_Rica,2020,8,20
559,10,Costa_Rica,2020,8,19
619,10,Costa_Rica,2020,8,18
728,3,Costa_Rica,2020,8,17
806,10,Costa_Rica,2020,8,16
802,9,Costa_Rica,2020,8,15
1072,9,Costa_Rica,2020,8,14
549,8,Costa_Rica,2020,8,13
636,11,Costa_Rica,2020,8,12
586,9,Costa_Rica,2020,8,11
1204,7,Costa_Rica,2020,8,10
1,10,Costa_Rica,2020,8,9
1011,18,Costa_Rica,2020,8,8
653,9,Costa_Rica,2020,8,7
580,10,Costa_Rica,2020,8,6
435,10,Costa_Rica,2020,8,5
427,9,Costa_Rica,2020,8,4
788,8,Costa_Rica,2020,8,3
367,4,Costa_Rica,2020,8,2
530,10,Costa_Rica,2020,8,1
490,7,Costa_Rica,2020,7,31
456,8,Costa_Rica,2020,7,30
503,10,Costa_Rica,2020,7,29
612,11,Costa_Rica,2020,7,28
629,6,Costa_Rica,2020,7,27
931,11,Costa_Rica,2020,7,26
540,7,Costa_Rica,2020,7,25
768,9,Costa_Rica,2020,7,24
550,3,Costa_Rica,2020,7,23
277,2,Costa_Rica,2020,7,22
420,4,Costa_Rica,2020,7,21
563,8,Costa_Rica,2020,7,20
582,7,Costa_Rica,2020,7,19
423,5,Costa_Rica,2020,7,18
560,2,Costa_Rica,2020,7,17
504,4,Costa_Rica,2020,7,16
446,5,Costa_Rica,2020,7,15
440,1,Costa_Rica,2020,7,14
365,2,Costa_Rica,2020,7,13
386,2,Costa_Rica,2020,7,12
360,1,Costa_Rica,2020,7,11
649,1,Costa_Rica,2020,7,10
350,1,Costa_Rica,2020,7,9
245,0,Costa_Rica,2020,7,8
245,4,Costa_Rica,2020,7,7
375,1,Costa_Rica,2020,7,6
310,0,Costa_Rica,2020,7,5
288,1,Costa_Rica,2020,7,4
270,0,Costa_Rica,2020,7,3
294,1,Costa_Rica,2020,7,2
190,1,Costa_Rica,2020,7,1
139,0,Costa_Rica,2020,6,30
151,3,Costa_Rica,2020,6,29
143,0,Costa_Rica,2020,6,28
152,0,Costa_Rica,2020,6,27
169,0,Costa_Rica,2020,6,26
147,0,Costa_Rica,2020,6,25
91,0,Costa_Rica,2020,6,24
64,0,Costa_Rica,2020,6,23
86,0,Costa_Rica,2020,6,22
69,0,Costa_Rica,2020,6,21
119,0,Costa_Rica,2020,6,20
