location_name,est_infections_lower,est_infections_upper,year,month,day
Gambia,26.866832493403802,65.0407540861408,2020,6,11
Gambia,28.939156752332202,68.75209611787311,2020,6,12
Gambia,30.500181737260604,73.0189319109744,2020,6,13
Gambia,31.871124603332802,76.4209261429123,2020,6,14
Gambia,33.8739427001588,79.9305966052516,2020,6,15
Gambia,35.8059526553528,82.85767342100559,2020,6,16
Gambia,37.2370267284255,85.4684087392673,2020,6,17
Gambia,38.5382686847738,87.90867993649158,2020,6,18
Gambia,39.7016156846818,89.92638070539721,2020,6,19
Gambia,41.0934772903324,92.4529550860457,2020,6,20
Gambia,42.2893281081739,93.99284350179512,2020,6,21
Gambia,43.293418529037396,97.08980222183149,2020,6,22
Gambia,44.0213173397258,99.15139170531401,2020,6,23
Gambia,45.3900451279272,103.27782378611201,2020,6,24
Gambia,46.910763866433705,106.689723949682,2020,6,25
Gambia,48.486540290440395,113.659213467943,2020,6,26
Gambia,51.1436200990403,119.83996914056601,2020,6,27
Gambia,53.8980088992725,128.757853506661,2020,6,28
Gambia,57.1981893117901,139.34686122029498,2020,6,29
Gambia,61.773804882212104,153.092925454241,2020,6,30
Gambia,67.2429851290343,171.679056887705,2020,7,1
Gambia,74.0148821119755,196.277499083339,2020,7,2
Gambia,81.6479409535127,228.143359486587,2020,7,3
Gambia,92.99456514215679,266.989688726439,2020,7,4
Gambia,105.18990080541201,314.389220299783,2020,7,5
Gambia,120.914213816007,369.808696143115,2020,7,6
Gambia,137.59468281025,445.809261821786,2020,7,7
Gambia,158.610702266268,544.96389830015,2020,7,8
Gambia,184.618322980451,652.674533574682,2020,7,9
Gambia,216.15717494270302,789.92349662791,2020,7,10
Gambia,256.365970996728,933.261986111442,2020,7,11
Gambia,305.137903791061,1131.11665348968,2020,7,12
Gambia,367.492766833056,1347.4420383243198,2020,7,13
Gambia,447.638495367269,1582.64103433543,2020,7,14
Gambia,544.355601965843,1863.3675803087601,2020,7,15
Gambia,653.470098251089,2215.07646649065,2020,7,16
Gambia,796.27886121489,2548.7369935454103,2020,7,17
Gambia,954.722662874611,2871.63787883961,2020,7,18
Gambia,1131.68417699912,3225.73386100822,2020,7,19
Gambia,1336.4005775707599,3564.26373908127,2020,7,20
Gambia,1548.0228842723002,3914.1383799341706,2020,7,21
Gambia,1736.9905840648998,4186.38392544471,2020,7,22
Gambia,1917.01290056439,4411.04861081476,2020,7,23
Gambia,2073.0737414272307,4678.757719590109,2020,7,24
Gambia,2223.4835989373,4795.8610224003705,2020,7,25
Gambia,2258.75283964423,4864.66082166475,2020,7,26
Gambia,2259.70414350871,4909.46596420656,2020,7,27
Gambia,2181.72126670927,4886.20482582259,2020,7,28
Gambia,2009.77506637443,4649.3912848890295,2020,7,29
Gambia,1838.9356127954002,4489.59506687542,2020,7,30
Gambia,1673.6033007838,4201.98006347144,2020,7,31
Gambia,1463.7516950012302,3821.90951259144,2020,8,1
Gambia,1286.1394434119302,3502.1968652609003,2020,8,2
Gambia,1127.87906467016,3151.49031970133,2020,8,3
Gambia,961.368942991183,2853.36188906144,2020,8,4
Gambia,827.130944065774,2543.18316644903,2020,8,5
Gambia,696.459684068889,2229.2513900588897,2020,8,6
Gambia,599.224824553655,1940.35755584651,2020,8,7
Gambia,520.241548839605,1680.6803187841,2020,8,8
Gambia,445.842210726792,1456.28323928146,2020,8,9
Gambia,388.40483778168505,1260.97962984789,2020,8,10
Gambia,340.893754895354,1067.8911148566099,2020,8,11
Gambia,304.208107922854,904.584748606687,2020,8,12
Gambia,271.713395946678,770.647752222595,2020,8,13
Gambia,248.0248222088,683.784300166775,2020,8,14
Gambia,227.333348670771,589.3692413005259,2020,8,15
Gambia,210.418180408438,527.869950181057,2020,8,16
Gambia,202.431540322154,489.232193719832,2020,8,17
Gambia,193.824253370647,454.482949552167,2020,8,18
Gambia,187.930349066152,426.241383304369,2020,8,19
Gambia,184.846987857141,410.089218626839,2020,8,20
Gambia,187.564626597281,405.75522559165495,2020,8,21
Gambia,189.07109582631801,403.97585299302,2020,8,22
Gambia,192.791356752295,411.568606537199,2020,8,23
Gambia,195.833642176013,420.935822147735,2020,8,24
Gambia,202.541019144485,435.56029464703596,2020,8,25
Gambia,206.422277939063,462.58888331032006,2020,8,26
Gambia,218.180418694548,484.485959715408,2020,8,27
Gambia,229.74179373669202,507.110959439536,2020,8,28
Gambia,241.768957063772,534.438456286183,2020,8,29
Gambia,254.33645498319598,544.1488682453501,2020,8,30
Gambia,265.17894512189497,561.0865683928711,2020,8,31
Gambia,278.482078693164,572.871420714849,2020,9,1
Gambia,289.488633111344,576.4740224404541,2020,9,2
Gambia,296.428071683863,578.226616808519,2020,9,3
Gambia,299.646357632356,589.86129416196,2020,9,4
Gambia,298.355512675865,585.081748259514,2020,9,5
Gambia,295.135738511338,590.4884132188259,2020,9,6
Gambia,283.531268075463,586.929084826855,2020,9,7
Gambia,265.785250679922,567.666834976946,2020,9,8
Gambia,248.48591362176398,558.021506261144,2020,9,9
Gambia,231.61355350051102,540.313526311918,2020,9,10
Gambia,215.85114436211498,521.769237471081,2020,9,11
Gambia,205.785026210139,499.51916376260994,2020,9,12
Gambia,198.553123620029,483.115929192541,2020,9,13
Gambia,192.02444646523705,467.955964214379,2020,9,14
Gambia,185.41697501778802,456.451538808078,2020,9,15
Gambia,182.360649159335,446.188448493152,2020,9,16
Gambia,182.32972497561403,435.813584869338,2020,9,17
Gambia,182.32970627628004,431.7174054206929,2020,9,18
Gambia,181.509284955039,430.943057995706,2020,9,19
Gambia,181.509274457564,430.921459966047,2020,9,20
Gambia,181.509263959477,430.38450219922095,2020,9,21
Gambia,181.509253460763,430.38451027262886,2020,9,22
Gambia,181.509242962099,430.384518344666,2020,9,23
Gambia,181.509232463497,430.384522381739,2020,9,24
Gambia,181.328768092254,430.384530453559,2020,9,25
Gambia,180.61192022512,430.91443785140297,2020,9,26
Gambia,180.232354456558,430.94341990293503,2020,9,27
Gambia,180.22354840041402,433.01701281211604,2020,9,28
Gambia,180.22048393091,435.027247890854,2020,9,29
Gambia,179.489796937478,439.055470948539,2020,9,30
Gambia,179.39960051225498,442.117935083515,2020,10,1
Gambia,179.53444149984298,445.91260679453904,2020,10,2
Gambia,179.889936083078,448.976358353917,2020,10,3
Gambia,180.126228913315,452.310313995311,2020,10,4
Gambia,180.561663107318,457.739456794073,2020,10,5
Gambia,181.666027362761,465.272937557194,2020,10,6
Gambia,181.59272084661,472.606944768166,2020,10,7
Gambia,180.503067936981,481.188935245131,2020,10,8
Gambia,182.010541604599,490.541357040405,2020,10,9
Gambia,182.510468884174,498.410774352518,2020,10,10
Gambia,182.91673067182998,507.724261108274,2020,10,11
Gambia,183.954974977498,517.745142415596,2020,10,12
Gambia,185.392212008522,530.696995215176,2020,10,13
Gambia,187.40665987551893,544.568947016355,2020,10,14
Gambia,187.275653872685,559.461281416472,2020,10,15
Gambia,186.731181476568,575.328763732932,2020,10,16
Gambia,186.90672073372397,593.5596377019419,2020,10,17
Gambia,188.77436623344,607.774066345766,2020,10,18
Gambia,189.777643349592,627.5738770789,2020,10,19
Gambia,191.336931001395,647.9371065682377,2020,10,20
Gambia,192.550693904608,671.2771614242,2020,10,21
Gambia,193.24106403493698,696.6712631450148,2020,10,22
Gambia,195.89779884658,716.637072225078,2020,10,23
Gambia,198.193811764114,743.036787982984,2020,10,24
Gambia,200.044253316906,771.806009521219,2020,10,25
Gambia,202.184251115996,802.325017387479,2020,10,26
Gambia,204.485279030283,833.879581135523,2020,10,27
Gambia,206.693153432198,867.8151139435008,2020,10,28
Gambia,208.24579118111905,902.948122444574,2020,10,29
Gambia,209.447114414652,939.3173616053772,2020,10,30
Gambia,210.8806803138,983.559464112157,2020,10,31
Gambia,212.37032946745097,1023.58953787542,2020,11,1
Gambia,213.90671806542701,1071.31189707291,2020,11,2
Gambia,216.077346761316,1121.34805000337,2020,11,3
Gambia,218.173409795436,1171.99485464759,2020,11,4
Gambia,219.98742922774898,1230.81267567306,2020,11,5
Gambia,222.036302266956,1294.30273891192,2020,11,6
Gambia,224.31388233882598,1360.2349835162402,2020,11,7
Gambia,226.682800680527,1425.8276775832098,2020,11,8
Gambia,229.12955305035,1495.40032657965,2020,11,9
Gambia,231.61314973061693,1565.2014022034302,2020,11,10
Gambia,233.997648932296,1630.83428185555,2020,11,11
Gambia,236.32013539637,1699.10051574655,2020,11,12
Gambia,238.69559298505797,1770.57709926494,2020,11,13
Gambia,240.29097048991798,1845.69320486315,2020,11,14
Gambia,242.51258152459,1923.46482429042,2020,11,15
Gambia,245.572761116037,2013.51049296435,2020,11,16
Gambia,248.71810610404896,2108.4652574185197,2020,11,17
Gambia,251.84549722265203,2206.1174208732396,2020,11,18
Gambia,254.93310967162301,2306.16210576067,2020,11,19
Gambia,258.176077849267,2411.1272307209697,2020,11,20
Gambia,260.298468935688,2521.37862571572,2020,11,21
Gambia,262.04343223843,2635.52629352095,2020,11,22
Gambia,263.85861710041,2753.7269587435107,2020,11,23
Gambia,265.747915872011,2874.507357256691,2020,11,24
Gambia,267.571673026518,3002.56673448074,2020,11,25
Gambia,269.32900329309103,3130.61239561117,2020,11,26
Gambia,271.884036687366,3246.1693240558,2020,11,27
Gambia,276.665753941366,3368.05146145346,2020,11,28
Gambia,280.285240853741,3517.85950832471,2020,11,29
Gambia,283.14537215488997,3672.65815873697,2020,11,30
Gambia,286.483844313829,3832.52019973536,2020,12,1
Gambia,290.863315007603,4002.06228075516,2020,12,2
Gambia,295.220226104453,4161.78054793432,2020,12,3
Gambia,299.729252353206,4333.52520372814,2020,12,4
